Source,Target,Type,Id,Label,timeset,Weight
2179,2575,Undirected,56825,,,1
2179,2590,Undirected,56826,,,1
2179,2600,Undirected,56827,,,1
2179,2601,Undirected,56828,,,1
2179,2602,Undirected,56829,,,1
2179,2604,Undirected,56830,,,1
2179,2607,Undirected,56831,,,1
2179,2611,Undirected,56832,,,1
2179,2613,Undirected,56833,,,1
2179,2625,Undirected,56834,,,1
2179,2638,Undirected,56835,,,1
2179,2654,Undirected,56836,,,1
2180,2183,Undirected,56837,,,1
2180,2187,Undirected,56838,,,1
2180,2189,Undirected,56839,,,1
2180,2191,Undirected,56840,,,1
2180,2194,Undirected,56841,,,1
2180,2199,Undirected,56842,,,1
2180,2203,Undirected,56843,,,1
2180,2215,Undirected,56844,,,1
2180,2224,Undirected,56845,,,1
2180,2241,Undirected,56846,,,1
2180,2246,Undirected,56847,,,1
2180,2247,Undirected,56848,,,1
2180,2250,Undirected,56849,,,1
2180,2254,Undirected,56850,,,1
2180,2264,Undirected,56851,,,1
2180,2267,Undirected,56852,,,1
2180,2268,Undirected,56853,,,1
2180,2279,Undirected,56854,,,1
2180,2282,Undirected,56855,,,1
2180,2283,Undirected,56856,,,1
2180,2285,Undirected,56857,,,1
2180,2289,Undirected,56858,,,1
2180,2292,Undirected,56859,,,1
2180,2294,Undirected,56860,,,1
2180,2302,Undirected,56861,,,1
2180,2304,Undirected,56862,,,1
2180,2327,Undirected,56863,,,1
2180,2328,Undirected,56864,,,1
2180,2330,Undirected,56865,,,1
2180,2332,Undirected,56866,,,1
2180,2336,Undirected,56867,,,1
2180,2338,Undirected,56868,,,1
2180,2344,Undirected,56869,,,1
2180,2347,Undirected,56870,,,1
2180,2351,Undirected,56871,,,1
2180,2368,Undirected,56872,,,1
2180,2372,Undirected,56873,,,1
2180,2377,Undirected,56874,,,1
2180,2384,Undirected,56875,,,1
2180,2385,Undirected,56876,,,1
2180,2398,Undirected,56877,,,1
2180,2417,Undirected,56878,,,1
2180,2420,Undirected,56879,,,1
2180,2434,Undirected,56880,,,1
2180,2436,Undirected,56881,,,1
2180,2451,Undirected,56882,,,1
2180,2458,Undirected,56883,,,1
2180,2461,Undirected,56884,,,1
2180,2465,Undirected,56885,,,1
2180,2472,Undirected,56886,,,1
2180,2491,Undirected,56887,,,1
2180,2496,Undirected,56888,,,1
2180,2498,Undirected,56889,,,1
2180,2508,Undirected,56890,,,1
2180,2509,Undirected,56891,,,1
2180,2510,Undirected,56892,,,1
2180,2511,Undirected,56893,,,1
2180,2516,Undirected,56894,,,1
2180,2543,Undirected,56895,,,1
2180,2547,Undirected,56896,,,1
2180,2555,Undirected,56897,,,1
2180,2567,Undirected,56898,,,1
2180,2588,Undirected,56899,,,1
2180,2589,Undirected,56900,,,1
2180,2592,Undirected,56901,,,1
2180,2597,Undirected,56902,,,1
2180,2598,Undirected,56903,,,1
2180,2617,Undirected,56904,,,1
2180,2629,Undirected,56905,,,1
2180,2642,Undirected,56906,,,1
2180,2643,Undirected,56907,,,1
2180,2649,Undirected,56908,,,1
2180,2653,Undirected,56909,,,1
2181,2357,Undirected,56910,,,1
2181,2371,Undirected,56911,,,1
2181,2373,Undirected,56912,,,1
2181,2405,Undirected,56913,,,1
2181,2412,Undirected,56914,,,1
2181,2440,Undirected,56915,,,1
2181,2497,Undirected,56916,,,1
2181,2562,Undirected,56917,,,1
2181,2587,Undirected,56918,,,1
2181,2644,Undirected,56919,,,1
2181,2656,Undirected,56920,,,1
2182,2242,Undirected,56921,,,1
2182,2452,Undirected,56922,,,1
2182,2480,Undirected,56923,,,1
2182,2610,Undirected,56924,,,1
2182,2642,Undirected,56925,,,1
2183,2187,Undirected,56926,,,1
2183,2191,Undirected,56927,,,1
2183,2194,Undirected,56928,,,1
2183,2196,Undirected,56929,,,1
2183,2199,Undirected,56930,,,1
2183,2215,Undirected,56931,,,1
2183,2223,Undirected,56932,,,1
2183,2224,Undirected,56933,,,1
2183,2241,Undirected,56934,,,1
2183,2246,Undirected,56935,,,1
2183,2247,Undirected,56936,,,1
2183,2264,Undirected,56937,,,1
2183,2267,Undirected,56938,,,1
2183,2273,Undirected,56939,,,1
2183,2279,Undirected,56940,,,1
2183,2282,Undirected,56941,,,1
2183,2283,Undirected,56942,,,1
2183,2289,Undirected,56943,,,1
2183,2292,Undirected,56944,,,1
2183,2293,Undirected,56945,,,1
2183,2294,Undirected,56946,,,1
2183,2302,Undirected,56947,,,1
2183,2315,Undirected,56948,,,1
2183,2319,Undirected,56949,,,1
2183,2327,Undirected,56950,,,1
2183,2328,Undirected,56951,,,1
2183,2332,Undirected,56952,,,1
2183,2333,Undirected,56953,,,1
2183,2336,Undirected,56954,,,1
2183,2338,Undirected,56955,,,1
2183,2344,Undirected,56956,,,1
2183,2345,Undirected,56957,,,1
2183,2347,Undirected,56958,,,1
2183,2351,Undirected,56959,,,1
2183,2367,Undirected,56960,,,1
2183,2368,Undirected,56961,,,1
2183,2372,Undirected,56962,,,1
2183,2384,Undirected,56963,,,1
2183,2385,Undirected,56964,,,1
2183,2394,Undirected,56965,,,1
2183,2398,Undirected,56966,,,1
2183,2420,Undirected,56967,,,1
2183,2434,Undirected,56968,,,1
2183,2436,Undirected,56969,,,1
2183,2451,Undirected,56970,,,1
2183,2458,Undirected,56971,,,1
2183,2461,Undirected,56972,,,1
2183,2465,Undirected,56973,,,1
2183,2468,Undirected,56974,,,1
2183,2471,Undirected,56975,,,1
2183,2472,Undirected,56976,,,1
2183,2475,Undirected,56977,,,1
2183,2491,Undirected,56978,,,1
2183,2508,Undirected,56979,,,1
2183,2509,Undirected,56980,,,1
2183,2510,Undirected,56981,,,1
2183,2511,Undirected,56982,,,1
2183,2516,Undirected,56983,,,1
2183,2518,Undirected,56984,,,1
2183,2529,Undirected,56985,,,1
2183,2533,Undirected,56986,,,1
2183,2537,Undirected,56987,,,1
2183,2543,Undirected,56988,,,1
2183,2555,Undirected,56989,,,1
2183,2567,Undirected,56990,,,1
2183,2582,Undirected,56991,,,1
2183,2589,Undirected,56992,,,1
2183,2592,Undirected,56993,,,1
2183,2594,Undirected,56994,,,1
2183,2597,Undirected,56995,,,1
2183,2598,Undirected,56996,,,1
2183,2608,Undirected,56997,,,1
2183,2609,Undirected,56998,,,1
2183,2617,Undirected,56999,,,1
2183,2629,Undirected,57000,,,1
2183,2643,Undirected,57001,,,1
2183,2649,Undirected,57002,,,1
2183,2653,Undirected,57003,,,1
2184,2188,Undirected,57004,,,1
2184,2189,Undirected,57005,,,1
2184,2190,Undirected,57006,,,1
2184,2200,Undirected,57007,,,1
2184,2201,Undirected,57008,,,1
2184,2206,Undirected,57009,,,1
2184,2210,Undirected,57010,,,1
2184,2212,Undirected,57011,,,1
2184,2216,Undirected,57012,,,1
2184,2218,Undirected,57013,,,1
2184,2220,Undirected,57014,,,1
2184,2229,Undirected,57015,,,1
2184,2233,Undirected,57016,,,1
2184,2237,Undirected,57017,,,1
2184,2240,Undirected,57018,,,1
2184,2244,Undirected,57019,,,1
2184,2253,Undirected,57020,,,1
2184,2257,Undirected,57021,,,1
2184,2261,Undirected,57022,,,1
2184,2266,Undirected,57023,,,1
2184,2271,Undirected,57024,,,1
2184,2275,Undirected,57025,,,1
2184,2276,Undirected,57026,,,1
2184,2278,Undirected,57027,,,1
2184,2287,Undirected,57028,,,1
2184,2290,Undirected,57029,,,1
2184,2306,Undirected,57030,,,1
2184,2307,Undirected,57031,,,1
2184,2308,Undirected,57032,,,1
2184,2309,Undirected,57033,,,1
2184,2311,Undirected,57034,,,1
2184,2323,Undirected,57035,,,1
2184,2324,Undirected,57036,,,1
2184,2326,Undirected,57037,,,1
2184,2331,Undirected,57038,,,1
2184,2334,Undirected,57039,,,1
2184,2339,Undirected,57040,,,1
2184,2340,Undirected,57041,,,1
2184,2347,Undirected,57042,,,1
2184,2348,Undirected,57043,,,1
2184,2352,Undirected,57044,,,1
2184,2354,Undirected,57045,,,1
2184,2356,Undirected,57046,,,1
2184,2359,Undirected,57047,,,1
2184,2363,Undirected,57048,,,1
2184,2369,Undirected,57049,,,1
2184,2370,Undirected,57050,,,1
2184,2374,Undirected,57051,,,1
2184,2376,Undirected,57052,,,1
2184,2381,Undirected,57053,,,1
2184,2386,Undirected,57054,,,1
2184,2392,Undirected,57055,,,1
2184,2395,Undirected,57056,,,1
2184,2407,Undirected,57057,,,1
2184,2408,Undirected,57058,,,1
2184,2409,Undirected,57059,,,1
2184,2410,Undirected,57060,,,1
2184,2414,Undirected,57061,,,1
2184,2428,Undirected,57062,,,1
2184,2429,Undirected,57063,,,1
2184,2430,Undirected,57064,,,1
2184,2433,Undirected,57065,,,1
2184,2446,Undirected,57066,,,1
2184,2449,Undirected,57067,,,1
2184,2460,Undirected,57068,,,1
2184,2464,Undirected,57069,,,1
2184,2468,Undirected,57070,,,1
2184,2469,Undirected,57071,,,1
2184,2476,Undirected,57072,,,1
2184,2478,Undirected,57073,,,1
2184,2482,Undirected,57074,,,1
2184,2489,Undirected,57075,,,1
2184,2492,Undirected,57076,,,1
2184,2500,Undirected,57077,,,1
2184,2504,Undirected,57078,,,1
2184,2507,Undirected,57079,,,1
2184,2520,Undirected,57080,,,1
2184,2521,Undirected,57081,,,1
2184,2526,Undirected,57082,,,1
2184,2532,Undirected,57083,,,1
2184,2536,Undirected,57084,,,1
2184,2539,Undirected,57085,,,1
2184,2542,Undirected,57086,,,1
2184,2543,Undirected,57087,,,1
2184,2546,Undirected,57088,,,1
2184,2549,Undirected,57089,,,1
2184,2550,Undirected,57090,,,1
2184,2551,Undirected,57091,,,1
2184,2552,Undirected,57092,,,1
2184,2553,Undirected,57093,,,1
2184,2556,Undirected,57094,,,1
2184,2559,Undirected,57095,,,1
2184,2560,Undirected,57096,,,1
2184,2561,Undirected,57097,,,1
2184,2563,Undirected,57098,,,1
2184,2564,Undirected,57099,,,1
2184,2573,Undirected,57100,,,1
2184,2574,Undirected,57101,,,1
2184,2576,Undirected,57102,,,1
2184,2578,Undirected,57103,,,1
2184,2579,Undirected,57104,,,1
2184,2586,Undirected,57105,,,1
2184,2590,Undirected,57106,,,1
2184,2591,Undirected,57107,,,1
2184,2593,Undirected,57108,,,1
2184,2600,Undirected,57109,,,1
2184,2601,Undirected,57110,,,1
2184,2602,Undirected,57111,,,1
2184,2604,Undirected,57112,,,1
2184,2607,Undirected,57113,,,1
2184,2611,Undirected,57114,,,1
2184,2613,Undirected,57115,,,1
2184,2615,Undirected,57116,,,1
2184,2619,Undirected,57117,,,1
2184,2623,Undirected,57118,,,1
2184,2624,Undirected,57119,,,1
2184,2625,Undirected,57120,,,1
2184,2630,Undirected,57121,,,1
2184,2638,Undirected,57122,,,1
2184,2646,Undirected,57123,,,1
2184,2654,Undirected,57124,,,1
2184,2655,Undirected,57125,,,1
2185,2198,Undirected,57126,,,1
2185,2246,Undirected,57127,,,1
2185,2289,Undirected,57128,,,1
2185,2425,Undirected,57129,,,1
2185,2434,Undirected,57130,,,1
2185,2518,Undirected,57131,,,1
2186,2211,Undirected,57132,,,1
2186,2232,Undirected,57133,,,1
2186,2277,Undirected,57134,,,1
2186,2296,Undirected,57135,,,1
2186,2366,Undirected,57136,,,1
2186,2367,Undirected,57137,,,1
2186,2379,Undirected,57138,,,1
2186,2406,Undirected,57139,,,1
2186,2425,Undirected,57140,,,1
2186,2473,Undirected,57141,,,1
2186,2566,Undirected,57142,,,1
2187,2189,Undirected,57143,,,1
2187,2191,Undirected,57144,,,1
2187,2194,Undirected,57145,,,1
2187,2196,Undirected,57146,,,1
2187,2198,Undirected,57147,,,1
2187,2199,Undirected,57148,,,1
2187,2203,Undirected,57149,,,1
2187,2223,Undirected,57150,,,1
2187,2224,Undirected,57151,,,1
2187,2239,Undirected,57152,,,1
2187,2241,Undirected,57153,,,1
2187,2246,Undirected,57154,,,1
2187,2247,Undirected,57155,,,1
2187,2250,Undirected,57156,,,1
2187,2254,Undirected,57157,,,1
2187,2264,Undirected,57158,,,1
2187,2267,Undirected,57159,,,1
2187,2268,Undirected,57160,,,1
2187,2273,Undirected,57161,,,1
2187,2279,Undirected,57162,,,1
2187,2282,Undirected,57163,,,1
2187,2283,Undirected,57164,,,1
2187,2285,Undirected,57165,,,1
2187,2289,Undirected,57166,,,1
2187,2292,Undirected,57167,,,1
2187,2293,Undirected,57168,,,1
2187,2294,Undirected,57169,,,1
2187,2295,Undirected,57170,,,1
2187,2302,Undirected,57171,,,1
2187,2315,Undirected,57172,,,1
2187,2319,Undirected,57173,,,1
2187,2327,Undirected,57174,,,1
2187,2328,Undirected,57175,,,1
2187,2330,Undirected,57176,,,1
2187,2332,Undirected,57177,,,1
2187,2333,Undirected,57178,,,1
2187,2336,Undirected,57179,,,1
2187,2338,Undirected,57180,,,1
2187,2343,Undirected,57181,,,1
2187,2344,Undirected,57182,,,1
2187,2347,Undirected,57183,,,1
2187,2351,Undirected,57184,,,1
2187,2368,Undirected,57185,,,1
2187,2372,Undirected,57186,,,1
2187,2377,Undirected,57187,,,1
2187,2379,Undirected,57188,,,1
2187,2384,Undirected,57189,,,1
2187,2394,Undirected,57190,,,1
2187,2398,Undirected,57191,,,1
2187,2417,Undirected,57192,,,1
2187,2419,Undirected,57193,,,1
2187,2420,Undirected,57194,,,1
2187,2436,Undirected,57195,,,1
2187,2445,Undirected,57196,,,1
2187,2451,Undirected,57197,,,1
2187,2458,Undirected,57198,,,1
2187,2461,Undirected,57199,,,1
2187,2463,Undirected,57200,,,1
2187,2465,Undirected,57201,,,1
2187,2471,Undirected,57202,,,1
2187,2472,Undirected,57203,,,1
2187,2475,Undirected,57204,,,1
2187,2491,Undirected,57205,,,1
2187,2496,Undirected,57206,,,1
2187,2498,Undirected,57207,,,1
2187,2502,Undirected,57208,,,1
2187,2508,Undirected,57209,,,1
2187,2510,Undirected,57210,,,1
2187,2511,Undirected,57211,,,1
2187,2512,Undirected,57212,,,1
2187,2516,Undirected,57213,,,1
2187,2533,Undirected,57214,,,1
2187,2543,Undirected,57215,,,1
2187,2555,Undirected,57216,,,1
2187,2567,Undirected,57217,,,1
2187,2571,Undirected,57218,,,1
2187,2582,Undirected,57219,,,1
2187,2588,Undirected,57220,,,1
2187,2589,Undirected,57221,,,1
2187,2592,Undirected,57222,,,1
2187,2597,Undirected,57223,,,1
2187,2598,Undirected,57224,,,1
2187,2608,Undirected,57225,,,1
2187,2609,Undirected,57226,,,1
2187,2616,Undirected,57227,,,1
2187,2617,Undirected,57228,,,1
2187,2629,Undirected,57229,,,1
2187,2635,Undirected,57230,,,1
2187,2642,Undirected,57231,,,1
2187,2643,Undirected,57232,,,1
2187,2649,Undirected,57233,,,1
2187,2653,Undirected,57234,,,1
2188,2190,Undirected,57235,,,1
2188,2200,Undirected,57236,,,1
2188,2201,Undirected,57237,,,1
2188,2206,Undirected,57238,,,1
2188,2210,Undirected,57239,,,1
2188,2212,Undirected,57240,,,1
2188,2213,Undirected,57241,,,1
2188,2216,Undirected,57242,,,1
2188,2218,Undirected,57243,,,1
2188,2220,Undirected,57244,,,1
2188,2229,Undirected,57245,,,1
2188,2233,Undirected,57246,,,1
2188,2240,Undirected,57247,,,1
2188,2244,Undirected,57248,,,1
2188,2253,Undirected,57249,,,1
2188,2257,Undirected,57250,,,1
2188,2258,Undirected,57251,,,1
2188,2261,Undirected,57252,,,1
2188,2266,Undirected,57253,,,1
2188,2271,Undirected,57254,,,1
2188,2275,Undirected,57255,,,1
2188,2276,Undirected,57256,,,1
2188,2278,Undirected,57257,,,1
2188,2290,Undirected,57258,,,1
2188,2299,Undirected,57259,,,1
2188,2300,Undirected,57260,,,1
2188,2306,Undirected,57261,,,1
2188,2307,Undirected,57262,,,1
2188,2308,Undirected,57263,,,1
2188,2309,Undirected,57264,,,1
2188,2311,Undirected,57265,,,1
2188,2323,Undirected,57266,,,1
2188,2324,Undirected,57267,,,1
2188,2326,Undirected,57268,,,1
2188,2329,Undirected,57269,,,1
2188,2331,Undirected,57270,,,1
2188,2339,Undirected,57271,,,1
2188,2340,Undirected,57272,,,1
2188,2347,Undirected,57273,,,1
2188,2348,Undirected,57274,,,1
2188,2352,Undirected,57275,,,1
2188,2353,Undirected,57276,,,1
2188,2354,Undirected,57277,,,1
2188,2356,Undirected,57278,,,1
2188,2359,Undirected,57279,,,1
2188,2363,Undirected,57280,,,1
2188,2369,Undirected,57281,,,1
2188,2370,Undirected,57282,,,1
2188,2374,Undirected,57283,,,1
2188,2376,Undirected,57284,,,1
2188,2381,Undirected,57285,,,1
2188,2386,Undirected,57286,,,1
2188,2391,Undirected,57287,,,1
2188,2392,Undirected,57288,,,1
2188,2395,Undirected,57289,,,1
2188,2404,Undirected,57290,,,1
2188,2407,Undirected,57291,,,1
2188,2408,Undirected,57292,,,1
2188,2409,Undirected,57293,,,1
2188,2410,Undirected,57294,,,1
2188,2414,Undirected,57295,,,1
2188,2418,Undirected,57296,,,1
2188,2423,Undirected,57297,,,1
2188,2428,Undirected,57298,,,1
2188,2429,Undirected,57299,,,1
2188,2430,Undirected,57300,,,1
2188,2433,Undirected,57301,,,1
2188,2446,Undirected,57302,,,1
2188,2460,Undirected,57303,,,1
2188,2464,Undirected,57304,,,1
2188,2469,Undirected,57305,,,1
2188,2477,Undirected,57306,,,1
2188,2478,Undirected,57307,,,1
2188,2482,Undirected,57308,,,1
2188,2485,Undirected,57309,,,1
2188,2489,Undirected,57310,,,1
2188,2492,Undirected,57311,,,1
2188,2495,Undirected,57312,,,1
2188,2500,Undirected,57313,,,1
2188,2504,Undirected,57314,,,1
2188,2506,Undirected,57315,,,1
2188,2507,Undirected,57316,,,1
2188,2520,Undirected,57317,,,1
2188,2521,Undirected,57318,,,1
2188,2526,Undirected,57319,,,1
2188,2539,Undirected,57320,,,1
2188,2542,Undirected,57321,,,1
2188,2543,Undirected,57322,,,1
2188,2546,Undirected,57323,,,1
2188,2549,Undirected,57324,,,1
2188,2550,Undirected,57325,,,1
2188,2551,Undirected,57326,,,1
2188,2552,Undirected,57327,,,1
2188,2553,Undirected,57328,,,1
2188,2554,Undirected,57329,,,1
2188,2556,Undirected,57330,,,1
2188,2559,Undirected,57331,,,1
2188,2560,Undirected,57332,,,1
2188,2564,Undirected,57333,,,1
2188,2573,Undirected,57334,,,1
2188,2574,Undirected,57335,,,1
2188,2575,Undirected,57336,,,1
2188,2576,Undirected,57337,,,1
2188,2578,Undirected,57338,,,1
2188,2579,Undirected,57339,,,1
2188,2586,Undirected,57340,,,1
2188,2590,Undirected,57341,,,1
2188,2593,Undirected,57342,,,1
2188,2600,Undirected,57343,,,1
2188,2601,Undirected,57344,,,1
2188,2602,Undirected,57345,,,1
2188,2604,Undirected,57346,,,1
2188,2606,Undirected,57347,,,1
2188,2607,Undirected,57348,,,1
2188,2611,Undirected,57349,,,1
2188,2615,Undirected,57350,,,1
2188,2619,Undirected,57351,,,1
2188,2623,Undirected,57352,,,1
2188,2624,Undirected,57353,,,1
2188,2625,Undirected,57354,,,1
2188,2630,Undirected,57355,,,1
2188,2631,Undirected,57356,,,1
2188,2638,Undirected,57357,,,1
2188,2646,Undirected,57358,,,1
2188,2654,Undirected,57359,,,1
2188,2655,Undirected,57360,,,1
2189,2196,Undirected,57361,,,1
2189,2203,Undirected,57362,,,1
2189,2223,Undirected,57363,,,1
2189,2224,Undirected,57364,,,1
2189,2232,Undirected,57365,,,1
2189,2234,Undirected,57366,,,1
2189,2241,Undirected,57367,,,1
2189,2250,Undirected,57368,,,1
2189,2254,Undirected,57369,,,1
2189,2266,Undirected,57370,,,1
2189,2268,Undirected,57371,,,1
2189,2279,Undirected,57372,,,1
2189,2283,Undirected,57373,,,1
2189,2285,Undirected,57374,,,1
2189,2288,Undirected,57375,,,1
2189,2289,Undirected,57376,,,1
2189,2292,Undirected,57377,,,1
2189,2303,Undirected,57378,,,1
2189,2309,Undirected,57379,,,1
2189,2319,Undirected,57380,,,1
2189,2327,Undirected,57381,,,1
2189,2330,Undirected,57382,,,1
2189,2334,Undirected,57383,,,1
2189,2336,Undirected,57384,,,1
2189,2347,Undirected,57385,,,1
2189,2351,Undirected,57386,,,1
2189,2372,Undirected,57387,,,1
2189,2384,Undirected,57388,,,1
2189,2387,Undirected,57389,,,1
2189,2391,Undirected,57390,,,1
2189,2393,Undirected,57391,,,1
2189,2394,Undirected,57392,,,1
2189,2395,Undirected,57393,,,1
2189,2398,Undirected,57394,,,1
2189,2417,Undirected,57395,,,1
2189,2419,Undirected,57396,,,1
2189,2427,Undirected,57397,,,1
2189,2429,Undirected,57398,,,1
2189,2436,Undirected,57399,,,1
2189,2449,Undirected,57400,,,1
2189,2451,Undirected,57401,,,1
2189,2458,Undirected,57402,,,1
2189,2463,Undirected,57403,,,1
2189,2471,Undirected,57404,,,1
2189,2472,Undirected,57405,,,1
2189,2476,Undirected,57406,,,1
2189,2478,Undirected,57407,,,1
2189,2491,Undirected,57408,,,1
2189,2508,Undirected,57409,,,1
2189,2510,Undirected,57410,,,1
2189,2511,Undirected,57411,,,1
2189,2512,Undirected,57412,,,1
2189,2526,Undirected,57413,,,1
2189,2533,Undirected,57414,,,1
2189,2542,Undirected,57415,,,1
2189,2543,Undirected,57416,,,1
2189,2550,Undirected,57417,,,1
2189,2555,Undirected,57418,,,1
2189,2567,Undirected,57419,,,1
2189,2582,Undirected,57420,,,1
2189,2584,Undirected,57421,,,1
2189,2588,Undirected,57422,,,1
2189,2589,Undirected,57423,,,1
2189,2594,Undirected,57424,,,1
2189,2597,Undirected,57425,,,1
2189,2598,Undirected,57426,,,1
2189,2608,Undirected,57427,,,1
2189,2611,Undirected,57428,,,1
2189,2616,Undirected,57429,,,1
2189,2617,Undirected,57430,,,1
2189,2649,Undirected,57431,,,1
2189,2653,Undirected,57432,,,1
2190,2201,Undirected,57433,,,1
2190,2206,Undirected,57434,,,1
2190,2218,Undirected,57435,,,1
2190,2220,Undirected,57436,,,1
2190,2229,Undirected,57437,,,1
2190,2233,Undirected,57438,,,1
2190,2237,Undirected,57439,,,1
2190,2240,Undirected,57440,,,1
2190,2244,Undirected,57441,,,1
2190,2257,Undirected,57442,,,1
2190,2261,Undirected,57443,,,1
2190,2266,Undirected,57444,,,1
2190,2271,Undirected,57445,,,1
2190,2275,Undirected,57446,,,1
2190,2276,Undirected,57447,,,1
2190,2278,Undirected,57448,,,1
2190,2290,Undirected,57449,,,1
2190,2299,Undirected,57450,,,1
2190,2308,Undirected,57451,,,1
2190,2309,Undirected,57452,,,1
2190,2323,Undirected,57453,,,1
2190,2324,Undirected,57454,,,1
2190,2326,Undirected,57455,,,1
2190,2329,Undirected,57456,,,1
2190,2331,Undirected,57457,,,1
2190,2339,Undirected,57458,,,1
2190,2340,Undirected,57459,,,1
2190,2347,Undirected,57460,,,1
2190,2348,Undirected,57461,,,1
2190,2352,Undirected,57462,,,1
2190,2353,Undirected,57463,,,1
2190,2354,Undirected,57464,,,1
2190,2356,Undirected,57465,,,1
2190,2359,Undirected,57466,,,1
2190,2363,Undirected,57467,,,1
2190,2369,Undirected,57468,,,1
2190,2374,Undirected,57469,,,1
2190,2376,Undirected,57470,,,1
2190,2381,Undirected,57471,,,1
2190,2386,Undirected,57472,,,1
2190,2391,Undirected,57473,,,1
2190,2392,Undirected,57474,,,1
2190,2395,Undirected,57475,,,1
2190,2404,Undirected,57476,,,1
2190,2407,Undirected,57477,,,1
2190,2409,Undirected,57478,,,1
2190,2410,Undirected,57479,,,1
2190,2418,Undirected,57480,,,1
2190,2423,Undirected,57481,,,1
2190,2428,Undirected,57482,,,1
2190,2430,Undirected,57483,,,1
2190,2433,Undirected,57484,,,1
2190,2446,Undirected,57485,,,1
2190,2460,Undirected,57486,,,1
2190,2464,Undirected,57487,,,1
2190,2467,Undirected,57488,,,1
2190,2469,Undirected,57489,,,1
2190,2482,Undirected,57490,,,1
2190,2484,Undirected,57491,,,1
2190,2485,Undirected,57492,,,1
2190,2492,Undirected,57493,,,1
2190,2495,Undirected,57494,,,1
2190,2506,Undirected,57495,,,1
2190,2507,Undirected,57496,,,1
2190,2520,Undirected,57497,,,1
2190,2521,Undirected,57498,,,1
2190,2526,Undirected,57499,,,1
2190,2532,Undirected,57500,,,1
2190,2536,Undirected,57501,,,1
2190,2539,Undirected,57502,,,1
2190,2542,Undirected,57503,,,1
2190,2543,Undirected,57504,,,1
2190,2546,Undirected,57505,,,1
2190,2549,Undirected,57506,,,1
2190,2550,Undirected,57507,,,1
2190,2551,Undirected,57508,,,1
2190,2552,Undirected,57509,,,1
2190,2553,Undirected,57510,,,1
2190,2554,Undirected,57511,,,1
2190,2556,Undirected,57512,,,1
2190,2559,Undirected,57513,,,1
2190,2560,Undirected,57514,,,1
2190,2564,Undirected,57515,,,1
2190,2573,Undirected,57516,,,1
2190,2574,Undirected,57517,,,1
2190,2575,Undirected,57518,,,1
2190,2578,Undirected,57519,,,1
2190,2579,Undirected,57520,,,1
2190,2586,Undirected,57521,,,1
2190,2590,Undirected,57522,,,1
2190,2591,Undirected,57523,,,1
2190,2593,Undirected,57524,,,1
2190,2600,Undirected,57525,,,1
2190,2601,Undirected,57526,,,1
2190,2604,Undirected,57527,,,1
2190,2607,Undirected,57528,,,1
2190,2611,Undirected,57529,,,1
2190,2615,Undirected,57530,,,1
2190,2623,Undirected,57531,,,1
2190,2624,Undirected,57532,,,1
2190,2625,Undirected,57533,,,1
2190,2630,Undirected,57534,,,1
2190,2631,Undirected,57535,,,1
2190,2638,Undirected,57536,,,1
2190,2646,Undirected,57537,,,1
2190,2654,Undirected,57538,,,1
2191,2194,Undirected,57539,,,1
2191,2196,Undirected,57540,,,1
2191,2199,Undirected,57541,,,1
2191,2223,Undirected,57542,,,1
2191,2224,Undirected,57543,,,1
2191,2233,Undirected,57544,,,1
2191,2241,Undirected,57545,,,1
2191,2250,Undirected,57546,,,1
2191,2264,Undirected,57547,,,1
2191,2273,Undirected,57548,,,1
2191,2279,Undirected,57549,,,1
2191,2282,Undirected,57550,,,1
2191,2283,Undirected,57551,,,1
2191,2289,Undirected,57552,,,1
2191,2292,Undirected,57553,,,1
2191,2302,Undirected,57554,,,1
2191,2305,Undirected,57555,,,1
2191,2315,Undirected,57556,,,1
2191,2319,Undirected,57557,,,1
2191,2328,Undirected,57558,,,1
2191,2332,Undirected,57559,,,1
2191,2333,Undirected,57560,,,1
2191,2336,Undirected,57561,,,1
2191,2338,Undirected,57562,,,1
2191,2343,Undirected,57563,,,1
2191,2347,Undirected,57564,,,1
2191,2351,Undirected,57565,,,1
2191,2372,Undirected,57566,,,1
2191,2384,Undirected,57567,,,1
2191,2420,Undirected,57568,,,1
2191,2436,Undirected,57569,,,1
2191,2451,Undirected,57570,,,1
2191,2465,Undirected,57571,,,1
2191,2471,Undirected,57572,,,1
2191,2472,Undirected,57573,,,1
2191,2475,Undirected,57574,,,1
2191,2498,Undirected,57575,,,1
2191,2510,Undirected,57576,,,1
2191,2511,Undirected,57577,,,1
2191,2516,Undirected,57578,,,1
2191,2543,Undirected,57579,,,1
2191,2555,Undirected,57580,,,1
2191,2567,Undirected,57581,,,1
2191,2592,Undirected,57582,,,1
2191,2597,Undirected,57583,,,1
2191,2598,Undirected,57584,,,1
2191,2609,Undirected,57585,,,1
2191,2642,Undirected,57586,,,1
2191,2643,Undirected,57587,,,1
2191,2649,Undirected,57588,,,1
2191,2653,Undirected,57589,,,1
2192,2202,Undirected,57590,,,1
2192,2225,Undirected,57591,,,1
2192,2297,Undirected,57592,,,1
2192,2364,Undirected,57593,,,1
2192,2365,Undirected,57594,,,1
2192,2435,Undirected,57595,,,1
2192,2447,Undirected,57596,,,1
2192,2459,Undirected,57597,,,1
2192,2472,Undirected,57598,,,1
2192,2538,Undirected,57599,,,1
2192,2585,Undirected,57600,,,1
